"HolderAddress","Balance","PendingBalanceUpdate"
"0xaabc27e48d8a998df91fdd009aa3c6d16dba2069","100","No"
"0xf8c69b2469752a0a36528b7def725dc8d79d6922","100","No"
"0xb189f76323678e094d4996d182a792e52369c005","100","No"
"0xe6308a53e4df56147a28e19398718b0c8e32509d","100","No"
"0x0000009688d8195c8cddcb2983304b53c8f6af84","100","No"
"0xe096e31474c0fe685c3196253a5c07fd8c487cbf","100","No"
"0x38741a69785e84399fcf7c5ad61d572f7ecb1dab","100","No"
"0x6027bd0b1b33746e02d075da20069fff48794d54","100","No"
"0xa055ba399bbe6c1aeba2d39d8c5727b3ce117eac","100","No"
"0x59083a91dda7488dadc00a240e18b1e1dd601d77","100","No"
"0xd59fae6713885faf454794befa1614c14d2f8ad3","100","No"
"0x2c6afe50894f903c4749942f19f2d2dab0e9dc0c","100","No"
"0xb621e3cdcb4bff8128435b5bd9a0c367576ef4b8","100","No"
"0x3580175ea69d103149f50e54f8da58005e997f15","100","No"
"0x92de600f86669d5bc23fd33c4b93689d49c55aae","100","No"
"0xb4fc9a7b8be45c14b6a7364667069544ea4cbde0","100","No"
"0x078e4e1507d0d52987c6f7f5c6804c045100922d","100","No"
"0x4f2c66a4628c9200e541c6910c084754e270301f","100","No"
"0xfb6effd4528d7e03cc5c53880c15a7bb0c24f1f9","100","No"
"0xe468e11e094cf2f6696ae122a0cac80447c83359","100","No"
"0xe13ac87c5eaf5a43a9ad2c20f84a4c84f3642373","100","No"
"0xd4d270e0d489528965fc651625bf135c598c7bd6","100","No"
"0xc27dc8b09058141fd03bd2e986422ecbd51b8732","100","No"
"0x000000214a258f1bd45e8a20ad6c462bb2406893","100","No"
"0x6ced926bfb22a6c1aead814f1d52f10821c4fbf4","100","No"
"0x320f879a382e410d3361fff2f8ffdc149abfd6aa","100","No"
"0x4af178f38f02f57144e23949d502cb510e721bd4","100","No"
"0xa8c734ac77f2083c69225f663d0f906a6a90865f","100","No"
"0xe8ba56cff9771678907b2950ed5e99b5b4599a19","100","No"
"0x9a2d3e27e8654afcea20c558784e9fca5864a3cf","100","No"
"0xc855bea3906621967b3aa48633cdb2a5e9e22826","100","No"
"0xc2cbf6e47294c642802052e934e8ac9cebd68b94","100","No"
"0x7d3161719c57f5c858ec11dbd2062fd90c1e0db2","100","No"
"0xc9e1399e2a355fc8f44a2d1ba4348c52973b2f05","100","No"
"0x7c8f16f9b121c5c630b7338e511b20faee4cc1fd","100","No"
"0x16fceb13009ba063824be2edceadc67a2fa42eac","100","No"
"0x3186d43fe9b69500525a12dc5914db1bc5508b45","100","No"
"0xa0b1c0c46dd8956e9a920ee36dd3d84852a9afeb","100","No"
"0x065859b83e6fe2735fc8a979767c31e3125e5551","100","No"
"0xa48ac14cee1e755c3ded26408782cb663d32cb68","100","No"
"0xf16552aaa290f6ab7ac00564535e658bfb78f3c2","100","No"
"0xedd51ccd72e1e754f8250b51de9622286fcefae6","100","No"
"0xc42ca8f6c802b78dc9db92c48fa92c78340ab3d7","100","No"
"0x92ffb1510c303cb8c93a49cd2571184dd1e793ea","100","No"
"0xc257890ba9ca225e298cdced78cb0454120d300b","100","No"
"0xc42c1e503d8c609d9e9ab1d00044830eb6f9a0fe","99.427222793873988074","No"
"0x7ab072da007e929fe82706354b3202fb0686b176","99.293030464797722417","No"
"0x0079331da24ef447dd48ef03b59d6fa1040cd661","98.999359907","No"
"0xabbbadf7fc694b8f2e32fb8aed676f728d390638","98.6","No"
"0xa691290056cfce2e26b98278a538e4e952807ed0","98.136102248045709487","No"
"0x0b58c806357f40ba433d372594f5cf3c16d52f55","96.915466119295609708","No"
"0xeb3aa326d5b60a2588c80231b9d3f7edc4d561fc","94.362161777631103898","No"
"0x4ec2ae921e3f56ec2a3cb5ea7bebbfc4bd1601bd","93.841413308355851515","No"
"0xc3017ce9fc28556104e34c593e5f6eb6a1c4fb86","93.000007053","No"
"0x12e535c967b53c29894a1431a237cd10ff521cb8","92.05230124441199557","No"
"0xdf209f53681408294c5544bb0e70827822b4d303","91.713118939794817071","No"
"0x94446fc7b099ac0f2177ae40eb1eb4d11bae6536","91.6978987259214835","No"
"0x85671e16e36cab63b94d318a2a17738e7d1cf958","91.672017657022731359","No"
"0x97b102e00d88f02debfd6b1e4b901dd6931bb982","90.050039430733486853","No"
"0x34a66ae2048a62806ccb5dffcf0c34468b8e740b","90","No"
"0xa0073e03247549e142189ac78eb6322b5e3bdd76","86.119578080990111184","No"
"0x163021e911c1e519244c86f1823b7aa1c7ed4fe3","85.072420752475171405","No"
"0xc42008f4aadc0b487f214d738fcdcea1d0488e9d","81.882804179468097029","No"
"0x63393934fc5363eeca139a2298dde58b8a629f59","80.453397973809475235","No"
"0x528683509118c009a309f2f46f670175c72e2300","80.156795450539340826","No"
"0xef76148eaaa6ce9a8c5fcf985bf73b2bc1e09b4d","80","No"
"0x858bab63629f8b1ba4679adc7765a6dad91d5198","76.58667631424126","No"
"0x11ededebf63bef0ea2d2d071bdf88f71543ec6fb","76.525445690473215076","No"
"0x9f5cc82bf1371600a80e05c81c1e218eb893d29c","75.88244951473203568","No"
"0x0ff99a52fc931bd1abc2865b69a3e4a38508ec6a","75","No"
"0xbcce015bf0bbc26ae58923a89a17fda7bf999b30","75","No"
"0xfead5ad80584862961c9a3808717261006b4b0f4","75","No"
"0xbe111ba8ec1aa849df314e8985ce6d3f28e24de0","72.664254712418886025","No"
"0x1cd1a47ad0efda554fa2641f0c3ce8f38a3d4705","72.303326555372704421","No"
"0x34cc54f3c65e6e6cfd1f05e2ad0540624a5eff24","71.876330227448727601","No"
"0x70c83233c2eb2d5a2334a59eff98a2922bb5abd6","71.3390121297458","No"
"0xe027bb156bfcd0f0493a1a1530a9df8e69c85cc7","69.017891782900697216","No"
"0x1935ba29d778f2e4623c42910910ef85be7021ca","68.19162159874143573","No"
"0x7df1319c2870650ac652d50ed38d26d9783cb510","65","No"
"0x23d291dcc2feda3d6a9482d18d6d1e8b2f77d55d","62.400504513309203657","No"
"0x5cf3f6b961083176670bdb6f51195fcbeca47930","62.0928461503053826","No"
"0xbbc3558e5fdcfcc41dd7a689c9ae9db7928e5df0","62.076662260930945404","No"
"0xeb355c18a4baf212da05ed455cf2db760704d34c","62.0275031236535588","No"
"0xb0c67a2eaf2152fd772d88a219bb60c8d53f6d51","62.00723","No"
"0x29bf4e6b39405c112033dc3d5cb77fa31f50f3af","62","No"
"0x714816133d78372a8759a9e9cb6b75d2596f045e","61.8","No"
"0x6814a6590c93760a1b8138c3ee157edc8d6b8c53","61.068325011641876","No"
"0x2db4625a9ece077cb432d1a84b85b03c15721be6","60","No"
"0x8c4c138b240e18ab516a886e620aea04cf05c467","60","No"
"0x86879f4cdfd62ad84c77175a9d58541f43dcc423","60","No"
"0x412f10aad96fd78da6736387e2c84931ac20313f","60","No"
"0x04c89495405538ccf74ee8bd2a3a86f5af03f563","58.4541246528990897","No"
"0x91a39bc03313e384d1122286c5b6f10411944da2","57.196689535702528638","No"
"0xf35657bb67c6653c4b068dcdfe33c4d0da79824f","56.173924130301370731","No"
"0xce4ad04ea665b436a31c1a8015e1bf82df755990","55.950922141724758261","No"
"0xb5af12b837aaf602298b3385640f61a0ff0f4e0d","55.416278297128536","No"
"0x99fbd5564541d67058e4d18cc3d4a94f0a72076a","54.190324512615421891","No"
"0x4092d1b6e033bdc3360df914fe8498e62f454d12","52.740893767779409108","No"
"0xef13101c5bbd737cfb2bf00bbd38c626ad6952f7","52.205952544487506846","No"
"0x52d0fc347560cc997f87984200f4a9344ecdc597","51.7","No"
"0x95f357ba8de42090daf892c727b8a716fbf418a0","51.14329651313290927","No"
"0xdc973745a92c14e766b00948ab39a51809dde077","51.027478971495226973","No"
"0xf3c83088a49f4a07692b3b0970a08b5ceb163767","51.006102361638238105","No"
"0x161f4774eb5159a3953108e653127bb562a83296","50.984739188435203618","No"
"0x152d65f7a7c70ec28a43ba7b1f96d6a533ed68f5","50.963389440624532179","No"
"0x9d01f6cdb5af2179a491dd517e4c8a638d82a39e","50.942053106956430027","No"
"0x5584905108adb3f40f96b9a6ee12b3dde108e711","50.920730176192886139","No"
"0xaba1385ba40c5999474df9f1aa77892d71fc39bf","50.899420637107657426","No"
"0x6205b7329cfb0ceeb8de2e5beb684a3fb094076a","50.878124478486253946","No"
"0xdbdd48acb0f8d0fcd1f21985bcdf325d94085afe","50.856841689125924139","No"
"0xa669217f5b7c5eb789b05556f97987c3b627c434","50.349","No"
"0x99ea0028dec7295e916d5e2e6840e77abb581d23","50","No"
"0x9b02c67b744cfaa75a402235fdbe98684b0940b6","50","No"
"0x8c0854fb961b780e0f69af53e153d7a060ef4da6","50","No"
"0x31a86542a9e8e3a17c4b2280cd021f45ea65b48c","50","No"
"0x1c7490567ee5d9e5c4413c7d654e4d9420e5b42e","50","No"
"0xb89736e1d217f16bf4ff651c82aa9387a9b0e7d4","50","No"
"0xcff1468e5a7d836479d97d2e520150d666de7d51","50","No"
"0xa6ffd15b2ad227df54fb40effb9870553d5f90be","50","No"
"0xce823c1302b9df4e9d0d114b3d62fa62d09e05ec","50","No"
"0x5964de90ab9ea1bf1151bc836f967cc6f9810006","50","No"
"0x07f5d2b0bb376e0667aa2dd897c03a69f0abc9a8","50","No"
"0x97e2e87162e91ccbf03a5bd756ce45489eb52605","50","No"
"0x2ed6c1c7acc0f6fe0e749c7b6c014b1abdca1b12","50","No"
"0xd11dfe87eb60e40ce770a9102a2d6b16b4237e4c","50.000000000000002268","No"
"0xe715eeca1d8dadc75caf45aedbdb3952f73771a9","50","No"
"0x4debf51f2f44d750131d1180b6d8b06c0e45d263","49.460413952061790822","No"
"0xcb94c9aaf9947bb0b1542ec77b52923cf1aecd34","49.40179680732787277","No"
"0x16cfa7ca52268cfc6d701b0d47f86bfc152694f3","48.28984163951368","No"
"0x3ee18b2214aff97000d974cf647e7c347e8fa585","47.75234678","No"
"0xdaa5f6e782f0e544e80ef7aa72f3fdbb4b088756","47.076446820490746006","No"
"0x9b7ec5d797210cdcd2716bd873a6965ca2133bef","46.911765896897427","No"
"0x4f36d789a9452c32a76e540ba47b58df3b9b78bd","46.159933556475581948","No"
"0x1ad29291628702677a6a60c110ecf4b8537b0b7b","46","No"
"0x1cc14dcbcfe9f4ee72a5ccca3c61163ee373bac0","45.19186087","No"
"0xa3aa460c12713a000a33893b024d95db80945a2f","45","No"
"0x4ca2d8a5628b8e1d0060e7ca7480777e6bb54751","44.974705026047946503","No"
"0x5d2bcba17ac8613f1d6c631f2d01e40870026dd2","44.452219019677754569","No"
"0x284021e9e49fee32a896a5329e7dcf4bc58b32ca","43.722910314047232355","No"
"0xc286293d9f473ab46db8e857b49e456995cb2583","43.472895272269388348","No"
"0xfa96c08a0e52d6e1460fd84b13c37c560c78506c","42.37905275624678234","No"
"0x13af838341748307cd3b793549e50863440b4358","40.624900597277414966","No"
"0x6161b0a7bc39840d690d5a088445bd3fbc0651c0","40.561064046701017744","No"
"0x09187ebd7d6018e2a871ca5c4868cddbd498738a","40","No"
"0x7cfab03f7cbbe6069475b736d121c42810134562","39.095356830209563652","No"
"0xbf2d2886c501b327869baa31ff45844584c898dc","39.032151714835779115","No"
"0xcbd18d5d885c88d904997969cf03fa25aa78218f","37.74278756365744374","No"
"0x78e2c4de212474d410456e9aa0c3acbc44f0643a","35.994663454020625","No"
"0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54","35.330953527771402687","No"
"0x189038107d4b0ec41331b64254c33686306216b2","34.507360096648903597","No"
"0xb899c93907b31efa04283a1803600d13c75ecadd","33.210477302918721554","No"
"0x51ce55238ef95462a6cb350ffd7d37bbdb129f22","31.426863004549379799","No"
"0xf2e1c532106d5ed8a2901f81c7e13e4a2fc9e419","30.861189920902636702","No"
"0x3e22c0207304c5ba394669f7667ef9b5e408cf37","30.027297841797503763","No"
"0xad0d6fda41dc43ce06b126192db107915c15237f","30","No"
"0x2a75acd734a7c4c459bc61b623603d24d269d476","30","No"
"0x97c72763df3f670a890fd9d01035190f92584f7a","30","No"
"0x170f7be1baf9234af5966d194a0a6bd6073eed99","30","No"
"0xa1336a90b288715cce8bc4d5624c9526e0751b42","28.705384541221051144","No"
"0x6a002a170341110081f3cf6c383389a7eb5a3cf4","28","No"
"0x74405140d25b5d493f1e66ec42463e3f99a1aaf8","27.582321938303133186","No"
"0x506f8452d58615dbf48cc39bf0b0f1211dd48195","26.5926241325855901","No"
"0x37e068efe9084c19f5bfad3a03ae6de170f4666b","25.134200523877887","No"
"0xb83cf781b007689b66c0de2d758a86f3d8611360","25","No"
"0x3385d34e7e8ab15f8296124d67c11b97b34428c9","25","No"
"0x049808d5eaa90a2665b9703d2246dded34f1eb73","25","No"
"0x86e6034c0eb6ec8d323c709c345b36219f3d3261","25","No"
"0x20bcb83a342cbc049cf98c6608c980e7025a1d13","25","No"
"0x360cebac3453204d44032d4e4d2c9896de48a85c","25","No"
"0x5bb16b1a4c11478beae10413af3c2ff47e64c03c","25","No"
"0xcdcc0a928e0bd3779a7a93c92145406720ae1825","25","No"
"0xcb87c8505a230e6af60f71288bd63dda54a52dff","25","No"
"0x09588dd79cf1ff2c202c3ffd6fdca049628f4b5a","25","No"
"0x8d38455fa79c647fb90db2c54481d03dbca67769","25","No"
"0xeca46cbc5c5bf639f9a68c0508c0598b1349e10f","25","No"
"0x0ed53169888f9eb05b33ec49d8a0409b2507fdba","25","No"
"0xd286320505d3b7690f7587c6fa092991c42cb404","25","No"
"0x960dcb2bb05bf70d6864ff1755d30127c367f9c1","25","No"
"0x924ebcfbd31bedf4fd3503553d7bd34ddf68576f","25","No"
"0xe06684499f2d93fa972586083ad768494379d732","25","No"
"0xd61ae27700f99477b35dbaa2c2e57b94ffc57e23","25","No"
"0xfc3e7660d4359b4209ecdf24b375dd6d6523ccd8","25","No"
"0xe85432213bb554303edd18ea03f00145e77a7663","25","No"
"0x66b8c13156b8e82734f3e659fbe6e9454a7a09e2","25","No"
"0x8304e05d85d23fd6d74c5e6aac5bc49e6bbfca88","25","No"
"0x1090562f3a57f7c56411d6f784df65959aa90375","25","No"
"0x93373ec820d68a9dd3e52122e083c9fb990fef2c","25","No"
"0x444f01464dbbf88e13292ae42772d9143a107e8e","25","No"
"0x95d0795b56976fdff485d06a901448af9fa76d59","25","No"
"0x561097f3d0f193f53e56899555218e3e88d1ee38","25","No"
"0x0f71ca78efa7bc202ecb5d2bb10125f41c7a1911","25","No"
"0xf7ab5b6f5802a26d37323c4c352d13a0f8b45007","25","No"
"0x70120603397e5e288d77792b52fd42b8c874c8b8","25","No"
"0x7c641326a8500e4158e3b7ff2a145c6c69f8f025","24.471890956141509487","No"
"0x9adfd762d997bd382028a579bb68bdd49d97493c","22.159250171434430985","No"
"0x29a0e9ba87177d1163e2519bbe20a4689b050970","21.69500477412629121","No"
"0xb4051198620688a6c2d27371c8cfa7b95d740fb9","21.14341643420956997","No"
"0x00c9f293a491e655caf3f745bf636f7e4a9dc8fe","21.138519424577596525","No"
"0x750f1309d286fa8f096790fab2f81e81d54916a4","20.663808605699109767","No"
"0x9a89aa7b67ebaba68141fb92ed5253cc3f197f1c","20.456988542972293847","No"
"0x145c692ea0b7d8dd26f0ed6230b2fc6c44effda1","20.317489326986838315","No"
"0xc5deeab9c6c2ff9361da0cc5874800d3b994e305","20","No"
"0x4002ed1a1410af1b4930cf6c479ae373debd6223","20","No"
"0x65d3febc3112cef66be36df9a62ac0f94079bd42","20.00000000000000102","No"
"0xd40f6e96e3cc0aa50f5d3e27809b465b9c931326","19.923406831853171948","No"
"0x1055262d813e93ca77908a8c428e55bcb2756d42","19.324395827882175147","No"
"0x87ef9c80c65d686b5d292838c31ae6f8ea70d6ca","19.276313614374069475","No"
"0x5e86f18d50597a0c75de91972fc8261b46749fad","19.139717231591024881","No"
"0x3221ae35d87c8389cff84d60aa1b764516a00701","18.527743834110093168","No"
"0xbacfbd7cdef7f873a6037dc02a4a8d77a9e31964","17.128089301492835099","No"
"0x3942ae3782fbd658cc19a8db602d937baf7cb57a","16.7802244099976486","No"
"0x789354f8d9257c2d57f46f9493e000f374c9fae5","16.128959390824325157","No"
"0xe08487309e3105411b2520ee80cc74ca760f7a6f","15.529957593909583715","No"
"0xdf1a80841b16747ea4a48f449a255a79f8e238de","15","No"
"0x1493a6b2bb494d4e6aacae84353b5807de526b19","15","No"
"0xba7b1e9635fe21d308f11ad83c3ff807de703b2c","15","No"
"0x78d4f0212cce00c0b321c99c0a763f42f7cf9966","15","No"
"0xf47e3493991b05be2ed554cce0442fd1fb2a6436","13.8165849728668689","No"
"0x73fe2222fa58cc944125d144ec0387103ea0a1ce","13.097713403844114","No"
"0x25e38d24abee40eee40ef07fd39540ea5b1a3ea1","12.798258992823683617","No"
"0xa838f88fdfcf112cbe53d748ea881614b3097b92","12.390481941382618","No"
"0x5e26d6edd2452f2c8cc9571be7f508957cf0b108","12","No"
"0x461540fad20d67f61ed42a34a9e9ada7c546dae9","11.827397613190230411","No"
"0xc59647c3f5e8ed48c500dcba5fc01b6562dc93e5","10.278387399406630542","No"
"0xee15f56c09dd300dc039de1901bccca32a23a253","10.275","No"
"0xbefde20ed5b9824e1e85e60d5aa8c6504be583cf","10.000000000000003102","No"
"0xeb056494c09bbfa643a61f4648dcb36e5fa96441","10.000000000000001724","No"
"0x9b57430a4947e31a5494e6a9faef12e6decfe347","10","No"
"0x92700a4a7e8770884f574411f1f5699f4a1f5ce1","10","No"
"0x5e970f2b4ca2f222a194a625e2a9759f603b905b","10","No"
"0x165cd37b4c644c2921454429e7f9358d18a45e14","10","No"
"0xa8a6984a140905491a2885e4ba8267368aef6494","10","No"
"0x389ad3700e5bccab1f90fbc0b60f6ee7558952b9","10","No"
"0xa017aef15a6efcb0585955f5bc17a0b067ac712b","10","No"
"0xc852848a0e66200ce31ad5db9ce3bc5d53918112","9.950353978205924405","No"
"0x50d0c9b0025c67d345f5c58c1b64f582c0d7e7e7","9.904905942377957198","No"
"0x0a6c69327d517568e6308f1e1cd2fd2b2b3cd4bf","9.617776184369771766","No"
"0x34e80faf6be98fe0e8748f40509a31c685caea7a","9.566946933009130115","No"
"0x459feab700e99a705024a689a24b11f0437a6ca0","9.47303419295357825","No"
"0x858aa35abfe70d8b3d6ab84e96cab13302a1ef2b","9","No"
"0x8f3bc8ede80e5f43bb44bb145e7b201489f39c69","8.8675134540748946","No"
"0x1abf4a44b0efb6a501ff30e40b4ed2c4cc6f8773","8.649236358045331739","No"
"0x39d64339848b41569f8f8aaa671646c0f51343c0","7.999998609","No"
"0x1e27c17432abff8e314b421be50c63a42d3e95e0","7.839562600423211","No"
"0x4d5af8cb8fb232ebb2cd051f147fde2af00327b0","7.802382498405708389","No"
"0x85e4b7cd13ffece3c231b969e3ca72329c93aa06","7.795366148932612696","No"
"0x5be10f3434bc1ac6c0a34f86da39ea0095392f21","7.752911714256386587","No"
"0xfe06f75453c3ce10e0ae4717dc49d4d9c0ed3b32","7.247285887116483109","No"
"0xe88663f5878dd0967c905ec8c7cc65d6d8e091e6","7.117238290631085","No"
"0xebdcf0adefe38af491c668d4f9b3b9aa1f54b867","7","No"
"0x96c195f6643a3d797cb90cb6ba0ae2776d51b5f3","6.943918085848454557","No"
"0x9caed862d1ae5fc3e38a85ae6e79334bc5e2b59d","6.7965100443079488","No"
"0x56bf24f635b39ac01da6761c69aee7ba4f1cfe3f","6.78344049825087254","No"
"0x5708fac57ce9dc3eb2b092acf115121e4589920e","5.975378617364724","No"
"0x3328f5f2cecaf00a2443082b657cedeaf70bfaef","5.581002265295384288","No"
"0x2b19fde5d7377b48be50a5d0a78398a496e8b15c","5.33211613792522782","No"
"0x287e38a0b4e7d504fc5f184931dba8fa2631ce87","5.286641740803621397","No"
"0x39da91b3b753ab31d93fcbba2b6f0239bcc0dd9d","5.000000000000003556","No"
"0xb87008977dc4106c3e45d4f063868d169b2a8459","5","No"
"0xa889b33e317c507fc4a8d116b2a1884a65d6d90a","5","No"
"0xecf8fa864cdc912052a9c5410619ccd0e12451ca","5","No"
"0xe07af5d03aa53073c86573f80c458dfa2aadd09d","5","No"
"0x5a8bb43d0ee1fc511946b3debb8ca301d6e69b87","5","No"
"0x5c0ecc8319c320f724744bc0b153c4f7bc26ced1","5","No"
"0xd4bc63cd67f6a9870c2c5930848ca1b5ad0aecb8","4.7972850532997033","No"
"0x385ed6fbacee3b3518d830d003f87bd3ddea228a","4.77292309527059051","No"
"0x399cf1ca9b8dcc369ee3bb2a6516144de43e506d","4.2","No"
"0x21fde3e8b91a982f59e9c3cdf2d8cb17eb720875","4.17427558891106","No"
"0x0f2445bfcd9e75859a11c1e0f401f3dd715325c2","4.08369437715254967","No"
"0x8aa0cf123942eb08fbb80e54964c24d0fc41f726","4","No"
"0x9059b7c20390161af7a8fd2aac21f1b9ac7b22be","3.969922445415225079","No"
"0xc4449e123ac10f1bc940e0842b429a0b036d0244","3.662896795454511196","No"
"0xd2653cf02a366441870324af4f9cc904e8c6f30c","3.5223445122836405","No"
"0x0894ea1c2cc39801224e73b5c2717cf895ba50b3","3.000062821174103456","No"
"0x6ade0c5fe32aad2af59030809b81b84f2f73d82f","2.970044061209243777","No"
"0x39041f1b366fe33f9a5a79de5120f2aee2577ebc","2.5","No"
"0x5b4dccce9e8793dec3ee05705e26a3bda0626d66","2.4216862162300605","No"
"0xf1a87bae34469eced76d1dce5439c0ffbd115a05","2","No"
"0x99c9fc46f92e8a1c0dec1b1747d010903e884be1","2","No"
"0x1e5b11ad0522a781c6c395b012d130fdbb540d48","1.91424375890763621","No"
"0xc1e92bd5d1aa6e5f5f299d0490befd9d8e5a887a","1.773369052227010027","No"
"0x0ac0a666ece6c5eee85b60a6c73a66d353680b74","1.717079477376997483","No"
"0xecb7046f236600ac17713e43ecb3c436109aa1a4","1.576968885330512839","No"
"0xcc7cc2e94273e694998ba0b3c80306cf031aedb7","1.46629463680106552","No"
"0xc63f8e0a986fefaa51069944167f79f9edebd995","1.288715072961619524","No"
"0x2f980b046509d8ff974ff34333a32c305429b01e","1.277690178315880573","No"
"0x6431d5ba0b8c7ac2361a275b22e91db26042e753","1.23765322","No"
"0x6928864053c00f32125b93579c998dfd9ead8b8d","1.215996074803936544","No"
"0xb4f34d09124b8c9712957b76707b42510041ecbb","1.2","No"
"0x701e0745006fa4ab003697493944662a0000c750","1.114700379646247218","No"
"0xaa064ea8ece949082316c7028a26535b12302487","1","No"
"0x986cd5ae83816bfce9ef13494a283ff6bcc21e7e","1","No"
"0x90cf6e89df3c7de70c92b106bf05a2d4fba9b045","1","No"
"0xffff100b0017aced8e01b8eb0454fe09c43364b9","1","No"
"0x3ee40b60a91b71b554dc0258759344ee9f496444","1","No"
"0xb13f016536df6d60a4ce41851644cca55c9a6521","1","No"
"0xf6a0402ca9c1661999e95e39def6f3903460c77f","1","No"
"0xa4b1838cb086dddafa655f247716b502e87a0672","1","No"
"0x2ecb38722995647c0d8edfe76ad7a22e3fb064ef","1","No"
"0xe57a97ac2966e4dc0016fce50e93bc1b9daf56b8","1","No"
"0x4550d00ef2fe69b1021009e003850f5bd35023b6","1","No"
"0x00000047bb99ea4d791bb749d970de71ee0b1a34","0.9","No"
"0x9b532e50bd91c51a5a4337d22d4be04a088ce3c2","0.8962120553752966","No"
"0x36d091c7adff0afa77937027411dcc8e998175ec","0.874403229895518156","No"
"0x0816c7654bbf7e8b3359dc64ad8c31f60c6a673a","0.864756095711707742","No"
"0x2627e4c6beecbcb7ba0a5bb9861ec870dc86eb59","0.84429841132853155","No"
"0xab54eff423334427f7a0a7e41ce6514fa46e3c10","0.829599508421791158","No"
"0xd2033db9c5370ac76abd80823b5c5adc097e2fbf","0.805542084353058","No"
"0x5badda5ed2139fbbf37999f1e95225f61d0ee26f","0.804695070443487414","No"
"0x8127d2e311619bda01b45bea3ab7c360ebb8362b","0.797870336310665754","No"
"0x94be386984edcf41b95debfe21852f513a7da002","0.76048423","No"
"0x57fffecf70651139e290f67ba7b97a295731d035","0.755359825654168842","No"
"0x6dbef3946abce71a0004a7c54ea237a4b5fc1307","0.733469644022090577","No"
"0xf9da123a8592b3d0c99c6c2025d0d6cc0ab79c36","0.664408057049332064","No"
"0x123dcd66d5c0a77943f18a621ce9e11cb4142fa8","0.609865877834813997","No"
"0x89af492cdadb8e23ac61ee65aa49675b98171b05","0.586002054132410371","No"
"0x64880e434b80547e69105b3200b84d77b444a91c","0.57712346195953878","No"
"0x9683a18beef2999c34fee2509735a9f288740471","0.544368372978184729","No"
"0x0ff81614c04f6fd075f9521eaac9816a2fe82ced","0.532116281534944","No"
"0x1ba6b82641c77ab1fc7bc734c5c3628199a8967d","0.5186811152197","No"
"0x8cd9f9c08c6a3f891bc570f1d6a3dc91c1f62bb0","0.31163908363966832","No"
"0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d","0.26788016456348842","No"
"0xc9d14dc38889070a0dcd7d8669578926b3d87553","0.25","No"
"0xafd2fedcc22e857bc82865838f43053f261fd581","0.219167748423279775","No"
"0x699afee5c93d1de7e734ffbfbff727050a6eb63c","0.183112036426979029","No"
"0xa2d54f6601b8b990120dd9e7f1eac456c2da6ebf","0.17285283931977501","No"
"0x17e32fdb2c47b2e46245e3ad25228cd3faff230f","0.159242955678930288","No"
"0xffc3432913a0adbff3be01fb3478fbf5d0b36cb1","0.14253848756612639","No"
"0x02833b4d3ff06e993c16522a177836426f01dd9e","0.125","No"
"0x159878e29826d22fcfc85c70613331d78c4e8bcd","0.125","No"
"0x00000000a991c429ee2ec6df19d40fe0c80088b8","0.072057594037927938","No"
"0x90d07d98fa496cdc09e0cea5ea2d0c902f1754e6","0.070333352593889023","No"
"0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1","0.067879479604233674","No"
"0x681a194ce6a05b0b5de0fe41818c19509bd079ff","0.063230939904457502","No"
"0x6e9becc317bf34e9394a2000f9a9a61dfad596fe","0.0625","No"
"0x7bc01d2a051374e731bf03e7e7a88a4d3a738b39","0.058045786410316578","No"
"0x9b9667700daa8712f2da2f1b6e890a8bf2790c41","0.05381443051962","No"
"0x56b57cb0c835725e8d17f48db5185c3b0036c562","0.0527860889128595","No"
"0xbb637a937e864795cb00f6681661904836ac8a59","0.046085157350050008","No"
"0x916c5a7e958924e850e3c434ddcf65d1d660339d","0.043356825424843","No"
"0xc7df7cb02aa38b8b7c673f490b766fe0df20dafb","0.039535262313080748","No"
"0x3fa756e0b4afcc0f0bfd755281fedf82d92927bd","0.037704458226751351","No"
"0xffc8d9910fb9910b57a9783b841e43f8dd5b4c77","0.03509590125319","No"
"0x9152738aa11b9989fcb368f79456e885d5074765","0.03077182088787019","No"
"0x6f0f65215fe1014a4c41dc638e4bc211fc00b12e","0.019207022727500765","No"
"0xc264e06553c109b1321091009dd9ff4c5358b11b","0.018914994615881485","No"
"0x00000000003b3cc22af3ae1eac0440bcee416b40","0.017016121435688299","No"
"0x46d20c90305daa6436475a21ad14d2f6fce18f89","0.015046847946096504","No"
"0x183b6267cb9f985a8aa7fc912672a21d644a4102","0.006539853944227453","No"
"0x9ae09c4329a04891f1e2a87a74dc22eb82492655","0.005691334435304818","No"
"0x175d6172bf78c641934f2ef0f3ad431804955999","0.00364834368946","No"
"0xb3f0f7ce861a2c85074f63b6eba35983ed909015","0.003526655342373941","No"
"0xccc64102b96f8ef386c64124257db4fa9835596e","0.0022746685207524","No"
"0x6ab791754298d6d6d7c182dc1572126b4ed24897","0.001794687565993719","No"
"0x6b75d8af000000e20b7a7ddf000ba900b4009a80","0.000844424930131968","No"
"0x0d49f07df916a0d3ca111eb1e3d300b92949a4da","0.000732478785181195","No"
"0x1f2f10d1c40777ae1da742455c65828ff36df387","0.000562949953421312","No"
